,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ017252,0.38106233,0.18007629,0.0731973,0.001448116,0.018009858,0.003645316,0.31864032,0.023920523
ZJ017253,0.12727693,0.33653376,0.14375512,0.002417848,0.023913382,0.020970758,0.30507296,0.04005923
ZJ017254,0.13986242,0.014318496,0.23856044,0.09896557,0.14706396,0.08978435,0.019400379,0.2520443
ZJ017255,0.27909833,0.0737665,0.34081325,0.0064806663,0.046574276,0.026308237,0.19584762,0.03111114
ZJ017256,0.16345544,0.20441219,0.19811438,0.0030067193,0.039970607,0.037625812,0.32916206,0.024252817
ZJ017257,0.04593419,0.021258248,0.12360128,0.008953832,0.30382964,0.45057857,0.025381006,0.020463139
ZJ017258,0.25199178,0.10555365,0.23414959,0.0015401731,0.01575247,0.0068365806,0.33887672,0.045298986
ZJ017259,0.17218506,0.01702247,0.26932445,0.1935275,0.057362944,0.044087213,0.016969997,0.22952029
ZJ017260,0.39114296,0.1809415,0.118572995,0.016630203,0.048770577,0.011436575,0.1369875,0.09551762
ZJ017261,0.2871063,0.18078758,0.171305,0.004471874,0.025479218,0.014072698,0.27754638,0.03923097
ZJ017262,0.3729503,0.20322548,0.12521397,0.012308087,0.032138176,0.009075862,0.13565922,0.10942896
ZJ017263,0.088325344,0.15292515,0.20756796,0.007857816,0.043237753,0.24174859,0.208064,0.0502734
ZJ017264,0.28366566,0.16472423,0.13008484,0.0036743095,0.017061928,0.0064872084,0.3536772,0.040624663
ZJ017265,0.1504704,0.3235928,0.13796507,0.0021865752,0.012365349,0.0068887896,0.2909781,0.07555288
ZJ017266,0.1244194,0.01554248,0.19707261,0.1345325,0.21674336,0.11622801,0.02018077,0.1752809
ZJ017267,0.007948892,0.0074182036,0.045258883,0.012959515,0.029566549,0.8862507,0.0072249663,0.003372343
ZJ017268,0.22741757,0.027095351,0.28842157,0.13034356,0.12937969,0.12305016,0.035030782,0.039261285
ZJ017269,0.24908374,0.020289725,0.36028215,0.049482916,0.0803499,0.0363444,0.02786362,0.17630352
ZJ017270,0.5257761,0.10258361,0.11248651,0.023412857,0.042198896,0.005421536,0.06887867,0.11924184
ZJ017271,0.44060087,0.2532117,0.064409725,0.0026417929,0.014890075,0.0016584526,0.15156427,0.07102306
ZJ017272,0.47192636,0.046826985,0.13426177,0.07434261,0.115755945,0.013143343,0.03297656,0.1107664
ZJ017273,0.12356676,0.5143004,0.050201822,0.0016625402,0.047893282,0.016389908,0.23407452,0.011910828
ZJ017274,0.23597592,0.21192771,0.14569159,0.0050011217,0.024623925,0.010526024,0.32166222,0.044591572
ZJ017275,0.19737805,0.0851275,0.30324855,0.008057913,0.040831525,0.05066605,0.25847036,0.056220114
ZJ017276,0.043278728,0.07248694,0.19141646,0.008257053,0.056614764,0.5391206,0.03143025,0.0573953
ZJ017277,0.17876421,0.016236046,0.2006253,0.18039471,0.07856776,0.020747151,0.010526686,0.31413808
ZJ017278,0.10008029,0.005122981,0.13707408,0.6106055,0.026275534,0.023817522,0.0038948525,0.0931292
ZJ017279,0.4330154,0.035627224,0.32565084,0.013722889,0.036825966,0.0368631,0.09000091,0.02829365
ZJ017280,0.12335204,0.008543108,0.48764166,0.10043609,0.06649468,0.08874927,0.013554866,0.11122826
ZJ017281,0.3119153,0.08160386,0.24912916,0.020718614,0.063061394,0.05417783,0.17966191,0.03973186
ZJ017282,0.2913876,0.09510901,0.26025906,0.023588544,0.05181027,0.03334645,0.17921716,0.0652819
ZJ017283,0.17971352,0.08354472,0.34020004,0.0026788244,0.054266788,0.036632232,0.2775726,0.025391301
ZJ017284,0.1016223,0.008988188,0.294807,0.33177057,0.040493008,0.0583161,0.0085877525,0.1554151
ZJ017285,0.22565463,0.16260195,0.19948173,0.010126336,0.045410592,0.023066828,0.24046177,0.093196124
ZJ017286,0.26876155,0.06941309,0.2808124,0.03019426,0.056546997,0.05931757,0.16989404,0.06506007
ZJ017287,0.1905512,0.1106935,0.07317284,0.0010146963,0.014313689,0.0038928827,0.59603244,0.010328772
ZJ017288,0.5537395,0.21474722,0.03411858,0.0018760143,0.016590873,0.0011551662,0.13194874,0.04582401
ZJ017289,0.28092265,0.14224246,0.25520784,0.010683013,0.046944365,0.028782543,0.13478519,0.100431845
ZJ017290,0.3410628,0.050908785,0.22307386,0.063734256,0.15992752,0.038017005,0.048116434,0.075159274
ZJ017291,0.04496749,0.1222457,0.14429592,0.012818367,0.094726816,0.5060218,0.047154292,0.027769623
ZJ017292,0.07719313,0.009369276,0.37089834,0.221058,0.09375601,0.09839632,0.007903013,0.12142591
ZJ017293,0.55137706,0.10191688,0.04172178,0.0010082882,0.01707363,0.0017855793,0.27276635,0.012350396
ZJ017294,0.1708343,0.30659652,0.1791081,0.0031660206,0.014870828,0.011712529,0.26659358,0.047118198
ZJ017295,0.45442212,0.05991781,0.22131403,0.023571398,0.038030747,0.02128736,0.14191851,0.03953796
ZJ017296,0.041167986,0.011525464,0.20254596,0.107990846,0.09541538,0.49302688,0.009855815,0.038471717
ZJ017297,0.102097526,0.27106303,0.20942847,0.0030143014,0.029113747,0.046535466,0.30626813,0.03247935
ZJ017298,0.17680338,0.09256848,0.37125337,0.0021181398,0.019633394,0.011894374,0.28537974,0.040349048
ZJ017299,0.17090175,0.15168607,0.28953713,0.0062536467,0.024553036,0.034652047,0.23580518,0.08661116
ZJ017300,0.41133714,0.05127808,0.18538241,0.013220412,0.016400818,0.003619311,0.06091769,0.25784412
ZJ017301,0.11023836,0.05297162,0.43385163,0.009288085,0.034192123,0.09748807,0.133086,0.12888417
ZJ017302,0.39340994,0.13004342,0.16957647,0.0022397337,0.021496462,0.0036786369,0.2289146,0.050640777
ZJ017303,0.07624171,0.019597337,0.43708268,0.004845979,0.026247742,0.33097944,0.09520118,0.009803956
ZJ017304,0.041555252,0.07943405,0.16177008,0.006517859,0.04979311,0.5623863,0.049971323,0.048572056
ZJ017305,0.24011895,0.33431774,0.1125215,0.0014008445,0.007837855,0.0021403579,0.24540037,0.056262333
ZJ017306,0.22141348,0.026541077,0.26829156,0.1563544,0.07896325,0.048753485,0.036250807,0.16343199
ZJ017307,0.32874236,0.2207031,0.11567917,0.004844034,0.087581486,0.020479746,0.19420856,0.02776168
ZJ017308,0.04829816,0.008369778,0.16756883,0.07894076,0.14974599,0.5085783,0.009176619,0.029321596
ZJ017309,0.2817537,0.29024452,0.08562727,0.0010467443,0.009270411,0.0019032394,0.28243378,0.047720276
ZJ017310,0.08203205,0.03225776,0.61936176,0.007243358,0.06288546,0.068490244,0.053040996,0.07468843
ZJ017311,0.102326535,0.013382829,0.22124133,0.25528622,0.083698645,0.062278647,0.009390304,0.25239548
ZJ017312,0.18526627,0.01927199,0.24341038,0.18336877,0.06806861,0.045180995,0.021831539,0.23360145
ZJ017313,0.27588037,0.09116006,0.24518174,0.0018372858,0.014027187,0.0061792736,0.32810062,0.03763348
ZJ017314,0.31351987,0.107703514,0.24597174,0.003952047,0.04847157,0.014545176,0.22343989,0.042396154
ZJ017315,0.14174432,0.15969463,0.3121055,0.0024313303,0.052585036,0.05272978,0.23777948,0.040929984
ZJ017316,0.5015745,0.10946811,0.045897186,0.00096694287,0.013607877,0.0011855647,0.31433046,0.012969365
ZJ017317,0.19965039,0.041172553,0.18497917,0.09065447,0.036034554,0.011190256,0.028835958,0.40748277
ZJ017318,0.17010073,0.097391956,0.26968777,0.0030292177,0.020576362,0.020183893,0.38952798,0.029502055
ZJ017319,0.0110236,0.010915118,0.112461716,0.0019414685,0.023352243,0.7905796,0.046249267,0.0034769282
ZJ017320,0.3181371,0.11393079,0.19034366,0.02354503,0.046457402,0.009870338,0.08562456,0.21209109
ZJ017321,0.0825739,0.13784644,0.11374211,0.0069450224,0.22231007,0.310309,0.1030488,0.023224661
ZJ017322,0.18976018,0.07116957,0.36072248,0.00382036,0.029841,0.05388576,0.26806533,0.022735277
ZJ017323,0.014138988,0.0052578636,0.10265865,0.002167132,0.14908195,0.71666694,0.0062178816,0.0038106749
ZJ017324,0.0014961548,0.0017300562,0.026966395,0.0017041995,0.027838478,0.93705595,0.0012554814,0.0019532316
ZJ017325,0.045605414,0.0046734596,0.14158672,0.0731819,0.27084368,0.318996,0.003293289,0.1418195
ZJ017326,0.2576954,0.14211364,0.044544693,0.00087030086,0.04057271,0.0051036277,0.5030226,0.006077102
ZJ017327,0.20291454,0.08790801,0.3041759,0.0031481395,0.121300854,0.08767316,0.17195846,0.020920873
ZJ017328,0.20265955,0.06046328,0.38940823,0.01436514,0.04497439,0.062485483,0.1744668,0.051177103
ZJ017329,0.16562715,0.011105271,0.14497292,0.4030032,0.099192984,0.03806945,0.0051721763,0.13285685
ZJ017330,0.11756338,0.005563013,0.15420187,0.4106827,0.09311864,0.04925076,0.0043205833,0.16529916
ZJ017331,0.0010878443,0.0035147623,0.012984786,0.0015727363,0.017082086,0.9608803,0.0013526413,0.0015249408
ZJ017332,0.36279336,0.25236323,0.082087785,0.002961852,0.021517027,0.0028514971,0.22542217,0.05000308
ZJ017333,0.15456602,0.033645034,0.48860243,0.005947598,0.034631036,0.054101065,0.18309763,0.04540917
ZJ017334,0.00026070006,0.00054872583,0.004394917,0.0011105168,0.004038154,0.9890531,0.00014707909,0.00044688338
ZJ017335,0.21257319,0.24102975,0.091615684,0.003269876,0.033470917,0.007766017,0.3764552,0.03381946
ZJ017336,0.35057706,0.1548577,0.11993877,0.0037473012,0.028213218,0.009518386,0.28767303,0.045474622
ZJ017337,0.0904082,0.34519947,0.17102799,0.0017619211,0.024014607,0.048414607,0.29319945,0.025973808
ZJ017338,0.27176732,0.2283193,0.1448065,0.00442306,0.060196523,0.019966947,0.24121584,0.029304428
ZJ017339,0.46823207,0.17172766,0.06115243,0.0018985283,0.014284991,0.0018355142,0.24904108,0.031827763
ZJ017340,0.32658282,0.16777433,0.18545666,0.01486475,0.053839844,0.022253307,0.14940664,0.07982165
ZJ017341,0.10704579,0.010365345,0.4011249,0.14371449,0.053711377,0.17164494,0.008956663,0.10343653
ZJ017342,0.27150452,0.14933477,0.21045186,0.012533056,0.035627775,0.027685564,0.1497561,0.14310637
ZJ017343,0.17554401,0.055277675,0.07034022,0.00043369108,0.011417471,0.003307807,0.678829,0.0048500607
ZJ017344,0.24984676,0.26224634,0.120886356,0.0069492226,0.026480867,0.012366852,0.2652968,0.055926826
ZJ017345,0.31223142,0.06259999,0.25758895,0.002084667,0.017621277,0.006236946,0.32183436,0.019802397
ZJ017346,0.21409915,0.13245687,0.11922404,0.0063269828,0.30008096,0.12334419,0.07743349,0.027034277
ZJ017347,0.1822245,0.13486171,0.22111939,0.0127916,0.07703077,0.114061594,0.2088536,0.049056884
ZJ017348,0.2452962,0.12262135,0.18363257,0.0057736128,0.027726576,0.016470427,0.3461323,0.05234685
ZJ017349,0.00027902634,0.00070069963,0.006616658,0.0013226067,0.0045566857,0.98586607,0.0003394528,0.00031891104
ZJ017350,0.16595325,0.105138704,0.33882168,0.010765476,0.038622793,0.029199062,0.23904401,0.07245512
ZJ017351,0.21088786,0.011463026,0.2952786,0.18539703,0.0819052,0.052430514,0.011627297,0.15101054
ZJ017352,0.15085585,0.012458585,0.25116253,0.21893622,0.07490343,0.062028434,0.011178294,0.2184767
ZJ017353,0.18556632,0.08063216,0.32862315,0.003908998,0.026013825,0.033171494,0.30187118,0.040212844
ZJ017354,0.06703146,0.0022677565,0.06489083,0.7512214,0.0082326485,0.0036273915,0.001573323,0.101155184
ZJ017355,0.110361725,0.0075844703,0.33349305,0.31761515,0.027712211,0.06318421,0.008607598,0.13144162
ZJ017356,0.32739672,0.33261436,0.09203733,0.004554188,0.019654091,0.004418459,0.14354844,0.07577638
ZJ017357,0.17418459,0.088873275,0.20860945,0.0034676753,0.05947721,0.02769625,0.40872335,0.028968206
ZJ017358,0.018923556,0.052852415,0.10686939,0.007002007,0.054534577,0.7287723,0.018693354,0.012352449
ZJ017359,0.29774174,0.072014265,0.2764762,0.019282939,0.03598069,0.045739353,0.21058771,0.042177048
ZJ017360,0.48687744,0.23986417,0.060569838,0.0020571144,0.01496476,0.0011711745,0.14372386,0.05077159
ZJ017361,0.11284521,0.03931473,0.42658523,0.09854177,0.07193385,0.13173915,0.02295226,0.09608782
ZJ017362,0.09689001,0.5195376,0.106275335,0.003200641,0.042543963,0.037794344,0.16924575,0.024512313
ZJ017363,0.094683886,0.06820396,0.22471792,0.007414496,0.081513315,0.34126684,0.15813287,0.024066664
ZJ017364,0.33671907,0.049388345,0.21525884,0.055489887,0.04533032,0.017038552,0.051336717,0.22943825
ZJ017365,0.19990662,0.23418757,0.2193219,0.0044078664,0.048141457,0.06272177,0.20760806,0.023704816
ZJ017366,0.17042835,0.07710269,0.32664803,0.0027684874,0.019562982,0.034023907,0.35245287,0.017012628
ZJ017367,0.06817743,0.0026513145,0.08194524,0.73484755,0.010215233,0.0059620026,0.0018754156,0.094325855
ZJ017368,0.01485598,0.0072444603,0.15961006,0.14684045,0.046293158,0.54106975,0.002933086,0.081153035
ZJ017369,0.0027300178,0.002228522,0.037261665,0.001959472,0.015155719,0.9362523,0.0015518041,0.0028605661
ZJ017370,0.22211437,0.16273189,0.23682198,0.005549001,0.034253217,0.02139952,0.22833398,0.08879607
ZJ017371,0.11696838,0.1502662,0.1743278,0.0018898343,0.016055353,0.030008094,0.48856118,0.021923196
ZJ017372,0.15179284,0.056632165,0.21483688,0.0054159877,0.0557034,0.061081976,0.43632013,0.018216632
ZJ017373,0.17234617,0.021109909,0.23764592,0.35806882,0.029972186,0.03388117,0.015943397,0.13103244
ZJ017374,0.3710773,0.09654131,0.12677826,0.0015392853,0.03612151,0.007560593,0.34383395,0.01654784
ZJ017375,0.0044691116,0.002331618,0.048905473,0.010002791,0.032095037,0.89836574,0.0010725774,0.0027576257
ZJ017376,0.20593017,0.12915637,0.15392654,0.0018843113,0.02104956,0.008539224,0.45874855,0.020765271
ZJ017377,0.2991146,0.14345434,0.18714297,0.012136495,0.037489176,0.014848957,0.21807046,0.08774306
ZJ017378,0.19240487,0.25061464,0.1536677,0.0087244995,0.013187956,0.0028905408,0.27003872,0.10847103
ZJ017379,0.4582106,0.062132586,0.072777584,0.0013606563,0.009650549,0.0016349308,0.38865387,0.0055792015
ZJ017380,0.37638846,0.06606207,0.22580755,0.018171744,0.026208106,0.008410413,0.101912454,0.1770392
ZJ017381,0.3192848,0.21570449,0.065741904,0.0014944036,0.0122308275,0.0038170633,0.36212388,0.019602684
ZJ017382,0.20691317,0.028451577,0.2471874,0.23118117,0.036408033,0.026967235,0.017939841,0.20495152
ZJ017383,0.15495147,0.01112255,0.38076338,0.1708657,0.059392508,0.058616597,0.011896904,0.15239085
ZJ017384,0.4698419,0.23200876,0.06555618,0.002172911,0.017133884,0.0019142143,0.1698704,0.041501787
ZJ017385,0.27832553,0.14396761,0.14249957,0.0015607901,0.013537443,0.007793395,0.39089087,0.021424793
ZJ017386,0.29676917,0.23448612,0.051964868,0.00090711983,0.014372244,0.0023561334,0.381252,0.017892411
ZJ017387,0.25967485,0.097388655,0.21092366,0.0045495806,0.027369613,0.010617989,0.35274366,0.036732025
ZJ017388,0.22849613,0.2697293,0.1355228,0.0041469825,0.077874936,0.04212516,0.21522029,0.026884366
ZJ017389,0.17647947,0.10641378,0.31446812,0.009014273,0.087083906,0.05603998,0.17154232,0.07895822
ZJ017390,0.123038165,0.28450853,0.19292454,0.009399474,0.06561614,0.088933624,0.18530394,0.050275564
ZJ017391,0.40285838,0.18157092,0.058353473,0.0019326553,0.015183332,0.0021480224,0.31625125,0.021702008
ZJ017392,0.22310996,0.020798506,0.33303836,0.08262019,0.07486255,0.05895395,0.017228719,0.1893878
ZJ017393,0.000110746165,0.00033664197,0.003470151,0.00046741316,0.0033543252,0.99198884,0.00014139884,0.00013043749
ZJ017394,0.21046285,0.23548958,0.14143828,0.008723594,0.034257334,0.018790875,0.28159034,0.069247164
ZJ017395,0.12747842,0.17106032,0.22871526,0.0069033555,0.05560327,0.16518134,0.17898501,0.066072926
ZJ017396,0.02496167,0.00089571514,0.031779468,0.8913327,0.0067567197,0.0046420014,0.0005288488,0.039102957
ZJ017397,0.19174133,0.086028166,0.23518156,0.0036111411,0.035885364,0.030340452,0.38969395,0.027518068
ZJ017398,0.40091348,0.20254737,0.08186086,0.002604334,0.02504255,0.006449576,0.23529994,0.04528181
ZJ017399,0.45853335,0.06955242,0.15604177,0.0124572115,0.08969025,0.022602089,0.15600514,0.03511775
ZJ017400,0.12949759,0.012937336,0.21149771,0.18000443,0.10288053,0.11311364,0.010690935,0.23937774
ZJ017401,0.08681452,0.4377778,0.112382546,0.0014071062,0.02005852,0.029615093,0.29020572,0.02173871
ZJ017402,0.28660634,0.061652534,0.316804,0.017770495,0.032932084,0.048773378,0.20046432,0.034996796
ZJ017403,0.42262495,0.100492306,0.15571363,0.004510375,0.025241131,0.009054949,0.2622621,0.02010054
ZJ017404,0.41800168,0.23456995,0.0457015,0.0018074666,0.018128006,0.002140499,0.25403613,0.025614785
ZJ017405,0.19584681,0.1067531,0.20994669,0.0050160037,0.015766755,0.009506952,0.4202062,0.03695743
ZJ017406,0.3792831,0.1523969,0.17521834,0.020201923,0.032033868,0.006020003,0.1464827,0.088363186
ZJ017407,0.09104375,0.019755783,0.1741175,0.42976937,0.057996377,0.046368822,0.008888349,0.17206007
ZJ017408,0.1672263,0.12307131,0.1921928,0.0017674412,0.012562949,0.010364181,0.45152697,0.04128808
ZJ017409,0.22061613,0.03548022,0.27831662,0.0890399,0.047955737,0.022427846,0.021189708,0.2849739
ZJ017410,0.12319277,0.19493425,0.20496596,0.0024898672,0.031541195,0.04530646,0.35800582,0.03956359
ZJ017411,0.50824213,0.020915374,0.07741765,0.17735663,0.10200926,0.010690974,0.02509799,0.07827003
ZJ017412,0.47277108,0.15190701,0.15315981,0.007377445,0.07392231,0.011948672,0.06736348,0.061550222
ZJ017413,0.19903438,0.24345042,0.21250926,0.004610669,0.043378294,0.049866237,0.22041385,0.026736867
ZJ017414,0.20650336,0.032973927,0.21147877,0.09380224,0.19963677,0.17103663,0.050508875,0.03405941
ZJ017415,0.3277066,0.16026236,0.20469621,0.014130676,0.063023716,0.033626303,0.12063441,0.075919725
ZJ017416,0.062371675,0.01421316,0.16476654,0.44220018,0.055279702,0.087260336,0.0056299036,0.1682785
ZJ017417,0.10886477,0.043022655,0.42647204,0.0048778914,0.023834338,0.13606675,0.23170762,0.025153955
ZJ017418,0.39490247,0.1628662,0.1489611,0.009501811,0.038354844,0.011484571,0.117295645,0.116633356
ZJ017419,0.37538257,0.18626116,0.052640278,0.0009618746,0.011184271,0.0019682646,0.35138243,0.020219196
ZJ017420,0.3396844,0.23420672,0.0516183,0.0014682343,0.016363971,0.003477799,0.33728075,0.015899828
ZJ017421,0.40521806,0.039139707,0.23445854,0.10429941,0.089010924,0.035944052,0.05038761,0.041541632
ZJ017422,0.3534772,0.11190549,0.23650567,0.017456308,0.06675559,0.03519389,0.10889147,0.06981443
ZJ017423,0.28083172,0.026956983,0.25308666,0.14425184,0.040591463,0.017488215,0.023555297,0.21323776
ZJ017424,0.12649801,0.025950752,0.48692548,0.084310375,0.060262777,0.06963014,0.021006292,0.12541614
ZJ017425,0.057866577,0.10693559,0.19089113,0.0074799173,0.05192389,0.45557028,0.07474195,0.054590672
ZJ017426,0.19872984,0.09742051,0.17161725,0.0041356985,0.017740425,0.0066414108,0.44959855,0.054116298
ZJ017427,0.26560286,0.11471183,0.10635393,0.0012757886,0.018817745,0.00571774,0.47095934,0.016560817
ZJ017428,0.05001123,0.034301408,0.64822745,0.0039811367,0.04600762,0.14433599,0.0406311,0.032503992
ZJ017429,0.4375066,0.03348145,0.34632775,0.019402834,0.034110922,0.032206964,0.06060256,0.036360893
ZJ017430,0.2545091,0.11615002,0.23077968,0.0131280925,0.035125863,0.029694924,0.2647374,0.055874873
ZJ017431,0.17745173,0.12138755,0.3702322,0.0051393826,0.032805696,0.04578313,0.21727076,0.029929595
ZJ017432,0.21726295,0.054321412,0.19407144,0.024077283,0.026605876,0.006072891,0.06777981,0.4098084
ZJ017433,0.24472077,0.06735161,0.3016335,0.005429136,0.04964695,0.040600516,0.21918274,0.071434714
ZJ017434,0.18484469,0.087434374,0.16241667,0.0019276555,0.014706157,0.008469504,0.5248784,0.01532257
ZJ017435,0.08188018,0.0038753038,0.08906556,0.6964048,0.037565604,0.013510628,0.0021102098,0.07558776
ZJ017436,0.10341385,0.0056146765,0.09245518,0.22892037,0.026221817,0.008339016,0.004055639,0.53097945
ZJ017437,0.38291115,0.32611156,0.050793577,0.0011002051,0.017030157,0.0013186757,0.16832288,0.052411906
ZJ017438,0.19946982,0.016452536,0.23668182,0.24903288,0.046817467,0.023563774,0.013383428,0.21459827
ZJ017439,0.15473175,0.16345818,0.19971171,0.006022388,0.017200075,0.023369877,0.38157746,0.0539286
ZJ017440,0.24433304,0.08669907,0.12961607,0.00077209895,0.024358928,0.010828258,0.49378794,0.009604633
ZJ017441,0.16953215,0.1943849,0.26609594,0.007026579,0.06014006,0.14220056,0.14021064,0.020409182
ZJ017442,0.00034361664,0.00055197504,0.007608673,0.0004418079,0.007837926,0.9825911,0.00027950385,0.00034544084
ZJ017443,0.36669284,0.16175245,0.15400796,0.007184265,0.020899586,0.010170764,0.24141039,0.037881717
ZJ017444,0.032353643,0.022239154,0.17844105,0.018169215,0.04669822,0.6485173,0.02670284,0.026878512
ZJ017445,0.20604579,0.041931033,0.2667203,0.07232831,0.035275158,0.018277783,0.025853755,0.33356786
ZJ017446,0.16778435,0.35845387,0.10981944,0.0015128129,0.0067939246,0.0030255362,0.2962357,0.056374334
ZJ017447,0.37535566,0.20157035,0.121986605,0.0043207062,0.031494886,0.0058302064,0.17769945,0.081742175
ZJ017448,0.13736154,0.012655717,0.36820722,0.13484704,0.07376564,0.12235062,0.010373724,0.14043853
ZJ017449,0.11908595,0.029061127,0.46923983,0.0038879574,0.021395637,0.15261914,0.1933962,0.011314235
